Mejor,Vecinos
0.3703008175853211,0.37181350090603554
0.3703008175853211,0.37149077751137466
0.3703008175853211,0.37118927070575514
0.3703008175853211,0.3715119941004161
0.3703008175853211,0.3719661532582142
0.3703008175853211,0.37164342986355303
0.3703008175853211,0.37128407841748573
0.3703008175853211,0.37158558522310525
0.3703008175853211,0.3719083086177664
0.3703008175853211,0.37160680181214695
0.3703008175853211,0.37253822028892936
0.3703008175853211,0.37133504202841044
0.3650989071278956,0.3650989071278956
0.3633296953692235,0.3633296953692235
0.36300697197456233,0.36300697197456233
0.36300697197456233,0.36336632342062986
0.36300697197456233,0.3638302302049193
0.35916070489809443,0.35916070489809443
0.35302009864027917,0.35302009864027917
0.341469507709417,0.341469507709417
0.2893484783282796,0.2893484783282796
0.28147689839927814,0.28147689839927814
0.26413198405568494,0.26413198405568494
0.2636778248978871,0.2636778248978871
0.2636778248978871,0.26400054829254826
0.2636778248978871,0.26445470745034616
0.2636778248978871,0.26522875430620496
0.2636778248978871,0.26477459514840707
0.2636778248978871,0.2644518717537461
0.2636778248978871,0.2651965824858164
0.2636778248978871,0.26551930588047756
0.2636778248978871,0.26474525902461854
0.2636778248978871,0.26409535600427864
0.2636778248978871,0.2637726326096177
0.2636778248978871,0.2644225356299576
0.2636778248978871,0.265767545925717
0.2636778248978871,0.2654680999261856
0.2636778248978871,0.26481819690584574
0.2636778248978871,0.26511764290537715
0.2636778248978871,0.26544036630003803
0.2636778248978871,0.26579971774610534
0.2636778248978871,0.26534555858830744
0.2636778248978871,0.2650228351936465
0.2636778248978871,0.2654769943514444
0.2636778248978871,0.266993637650731
0.2636778248978871,0.26564862735497125
0.2636778248978871,0.265289275908904
0.2636778248978871,0.2650699846548964
0.2636778248978871,0.26542933610096364
0.2620830475781955,0.2620830475781955
0.2616288884203976,0.2616288884203976
0.2616288884203976,0.26195161181505855
0.26122903265450187,0.26122903265450187
0.26122903265450187,0.2625740429502613
0.26122903265450187,0.2630282021080592
0.26122903265450187,0.26168319181229976
0.26122903265450187,0.26136046841763855
0.2609063092598407,0.2609063092598407
0.2609063092598407,0.2616510199919112
0.2609063092598407,0.26197374338657214
0.2609063092598407,0.26132384036623224
0.2609063092598407,0.26204641952678914
0.2609063092598407,0.261723696132128
0.2609063092598407,0.2610011169715713
0.2609063092598407,0.26234612726733075
0.2609063092598407,0.26204668126779956
0.2609063092598407,0.2623694046624605
0.2609063092598407,0.26266885066199164
0.2609063092598407,0.2633914298225486
0.2609063092598407,0.26306870642788766
0.2609063092598407,0.26276926042835624
0.2609063092598407,0.2630919838230172
0.2609063092598407,0.2637418868433571
0.2609063092598407,0.2630193076828004
0.2609063092598407,0.2622745969507299
0.2609063092598407,0.26195187355606897
0.2609063092598407,0.2622513195556004
0.2609063092598407,0.26297389871615706
0.2609063092598407,0.263296622110818
0.2609063092598407,0.26299717611128687
0.2609063092598407,0.2635932092639832
0.2609063092598407,0.2632704858693223
0.2609063092598407,0.2625479067087653
0.2609063092598407,0.26287063010342654
0.2609063092598407,0.26332478926122443
0.2609063092598407,0.26272875610852775
0.2609063092598407,0.26390933962249313
0.2609063092598407,0.2635499881764256
0.2609063092598407,0.26322726478176467
0.2609063092598407,0.26358661622783225
0.2609063092598407,0.2641826493805286
0.2609063092598407,0.2630020658665632
0.2609063092598407,0.26264271442049597
0.2609063092598407,0.26296543781515686
0.2609063092598407,0.26361534083549676
0.2609063092598407,0.2632926174408358
0.2609063092598407,0.26269658428813947
0.2609063092598407,0.26341916344869615
0.2609063092598407,0.26267445271662593
0.2609063092598407,0.26312861187442377
0.2609063092598407,0.26342805787395496
0.2609063092598407,0.2627054787133983
0.2609063092598407,0.26528162559932267
0.2609063092598407,0.26498217959979126
0.2609063092598407,0.26240603271386687
0.2609063092598407,0.2642397177255348
0.2609063092598407,0.26341038766775005
0.2609063092598407,0.2637098336672812
0.2609063092598407,0.2623648233715218
0.2609063092598407,0.26268754676618267
0.2609063092598407,0.2635168768239677
0.2609063092598407,0.26423945598452436
0.2609063092598407,0.2634101259267396
0.2609063092598407,0.2630874025320784
0.2609063092598407,0.2637373055524183
0.2609063092598407,0.26198786788171774
0.2609063092598407,0.2612652887211611
0.2609063092598407,0.261588012115822
0.2609063092598407,0.26231059127637896
0.2609063092598407,0.26406002894707953
0.2609063092598407,0.2657016263960039
0.2609063092598407,0.265051723375664
0.2609063092598407,0.26432914421510734
0.2609063092598407,0.263733111062411
0.2609063092598407,0.2640325570619421
0.2609063092598407,0.2647551362224988
0.2609063092598407,0.26443241282783814
0.2609063092598407,0.2665504400240671
0.2609063092598407,0.26520542972830763
0.2609063092598407,0.26603475978609237
0.2609063092598407,0.26420107477442467
0.2609063092598407,0.26347849561386777
0.2609063092598407,0.2630243364560699
0.2609063092598407,0.26374691561662683
0.2609063092598407,0.26449162634869705
0.2609063092598407,0.2623735991524679
0.2609063092598407,0.26269632254712905
0.2609063092598407,0.2640413328428885
0.2609063092598407,0.26331875368233154
0.2609063092598407,0.26299603028767066
0.2609063092598407,0.2651140574838998
0.2609063092598407,0.26376904718814037
0.2609063092598407,0.26311914416780047
0.2609063092598407,0.2634418675624614
0.2609063092598407,0.26380121900852893
0.2609063092598407,0.2633470598507311
0.2609063092598407,0.26406963901128777
0.2609063092598407,0.2645237981690856
0.2609063092598407,0.26240577097285644
0.2609063092598407,0.26375078126861584
0.2609063092598407,0.2634513352690847
0.2609063092598407,0.26404736842178106
0.2609063092598407,0.2636880169757138
0.2609063092598407,0.2643379199960537
0.2609063092598407,0.2640151966013925
0.2609063092598407,0.26336529358105265
0.2609063092598407,0.2637246450271202
0.2609063092598407,0.26663012696833666
0.2609063092598407,0.26498852951941204
0.2609063092598407,0.2642659503588551
0.2609063092598407,0.2638117912010572
0.2609063092598407,0.26413451459571813
0.2609063092598407,0.2648570937562751
0.2609063092598407,0.26453437036161415
0.2609063092598407,0.26527908109368437
0.2609063092598407,0.26455650193312774
0.2609063092598407,0.26390659891278784
0.2609063092598407,0.2646291780733445
0.2609063092598407,0.2649519014680054
0.2609063092598407,0.2642293223074487
0.2609063092598407,0.26534752743974305
0.25818195397519045,0.25818195397519045
0.24687781060869415,0.24687781060869415
0.24432968539246327,0.24432968539246327
0.24400696199780236,0.24400696199780236
0.24400696199780236,0.2443663134438696
0.24400696199780236,0.2446890368385308
0.24400696199780236,0.24423487768073293
0.24391215428607174,0.24391215428607174
0.24391215428607174,0.2446347334466287
0.24391215428607174,0.24537944417869892
0.24391215428607174,0.24465686501814224
0.24391215428607174,0.24497958841280318
0.24391215428607174,0.2457021675733601
0.24391215428607174,0.2449574568412896
0.24391215428607174,0.24541161599908748
0.24391215428607174,0.24508889260442657
0.24391215428607174,0.2467304900533512
0.24391215428607174,0.24600791089279428
0.24391215428607174,0.2454118777400979
0.24391215428607174,0.24495771858230003
0.24391215428607174,0.24525716458183144
0.24391215428607174,0.2457113237396293
0.24391215428607174,0.24603404713429025
0.24391215428607174,0.24557988797649238
0.24391215428607174,0.24528044197696097
0.24391215428607174,0.24573460113475884
0.24391215428607174,0.24537524968869157
0.24391215428607174,0.24505252629403065
0.24391215428607174,0.2453519722935618
0.24391215428607174,0.2460018753139017
0.24391215428607174,0.24570242931437053
0.24391215428607174,0.24602515270903147
0.24391215428607174,0.24674773186958815
0.24391215428607174,0.2460030211375179
0.24391215428607174,0.24568029774285696
0.24391215428607174,0.24613445690065486
0.24391215428607174,0.2457751054545873
0.24391215428607174,0.24609782884924825
0.24391215428607174,0.24669386200194487
0.24391215428607174,0.24505226455302023
0.24391215428607174,0.24472954115835902
0.24391215428607174,0.24607455145411875
0.24391215428607174,0.24639727484877966
0.24391215428607174,0.24567469568822273
0.24391215428607174,0.24779272288445192
0.24391215428607174,0.24644771258869247
0.24391215428607174,0.24612498919403156
0.24391215428607174,0.24677489221437143
0.24391215428607174,0.24603018148230094
0.24391215428607174,0.2464843406400988
0.24391215428607174,0.24680706403476
0.24391215428607174,0.24635290487696213
0.24391215428607174,0.2470754840375188
0.24391215428607174,0.2467527606428579
0.24391215428607174,0.2474974713749281
0.24391215428607174,0.2468475683545882
0.24391215428607174,0.24819257865034794
0.24391215428607174,0.24746999948979098
0.24391215428607174,0.2478293509358585
0.24391215428607174,0.24737519177806064
0.24391215428607174,0.24707574577852923
0.24391215428607174,0.2475299049363271
0.24391215428607174,0.24717055349025985
0.24391215428607174,0.24749327688492076
0.24391215428607174,0.24785262833098803
0.24391215428607174,0.24739846917319017
0.24391215428607174,0.2479945023258868
0.24391215428607174,0.24844866148368466
0.24391215428607174,0.24808931003761714
0.24391215428607174,0.2477665866429562
0.24391215428607174,0.245648559446727
0.24391215428607174,0.2462984624670669
0.24391215428607174,0.24555375173499638
0.24391215428607174,0.2458764751296576
0.24391215428607174,0.24659905429021425
0.24391215428607174,0.24734376502228478
0.24391215428607174,0.24662118586172782
0.24391215428607174,0.24597128284138794
0.24391215428607174,0.24633063428745547
0.24391215428607174,0.24751121780142057
0.24391215428607174,0.2470570586436227
0.24391215428607174,0.24646102549092633
0.24391215428607174,0.24613830209626542
0.24391215428607174,0.24659246125406328
0.24391215428607174,0.24623310980799576
0.24391215428607174,0.24655583320265667
0.24391215428607174,0.2469151846487242
0.24391215428607174,0.24763776380928088
0.24391215428607174,0.24645718029531577
0.24391215428607174,0.24675662629484693
0.24391215428607174,0.24630246713704904
