Mejor,Vecinos
2.420468977535317,2.420468977535317
2.4204689775353168,2.4204689775353168
2.162888439273677,2.162888439273677
2.162888439273677,2.162888439273677
1.9091791168629801,1.9091791168629801
1.9091791168629797,1.9091791168629797
1.6853631610689546,1.6853631610689546
1.6853631610689546,1.6853631610689546
1.5099498053117426,1.5099498053117426
1.5099498053117426,1.5099498053117426
1.3466732063491942,1.3466732063491942
1.3466732063491942,1.3466732063491942
1.1925186812162436,1.1925186812162436
1.1925186812162434,1.1925186812162434
1.0562608118379115,1.0562608118379115
1.0562608118379113,1.0562608118379113
0.9363691909236564,0.9363691909236564
0.9363691909236564,0.9363691909236564
0.8304451825398339,0.8304451825398339
0.8304451825398345,0.8304451825398345
0.7558263300123097,0.7558263300123097
0.7558263300123094,0.7558263300123094
0.692853889726919,0.692853889726919
0.6928538897269194,0.6928538897269194
0.5938917861968196,0.5938917861968196
0.5938917861968194,0.5938917861968194
0.5219197597651678,0.5219197597651678
0.521919759765168,0.521919759765168
0.4704159039743362,0.4704159039743362
0.4704159039743359,0.4704159039743359
0.4057151846164369,0.4057151846164369
0.4057151846164369,0.4057151846164369
0.3507314484924355,0.3507314484924355
0.3507314484924349,0.3507314484924349
0.29637076593804923,0.29637076593804923
0.2963707659380495,0.2963707659380495
0.24966226425802363,0.24966226425802363
0.24966226425802363,0.24966226425802363
0.21550554408328865,0.21550554408328865
0.2155055440832885,0.2155055440832885
0.18933267371076828,0.18933267371076828
0.18933267371076828,0.18933267371076828
0.16456529179850116,0.16456529179850116
0.16456529179850116,0.16456529179850116
0.14401031034892758,0.14401031034892758
0.14401031034892758,0.14401031034892758
0.09086257057134016,0.09086257057134016
0.09086257057134056,0.09086257057134056
0.08752944980994898,0.08752944980994898
0.08752944980994844,0.08752944980994844
0.08744361597313408,0.08744361597313408
0.08744361597313449,0.08744361597313449
0.08668885990818322,0.08668885990818322
0.08668885990818281,0.08668885990818281
0.08309785817274587,0.08309785817274587
0.08309785817274627,0.08309785817274627
0.08309785817274627,0.08309785817274627
0.08309785817274615,0.08309785817274615
0.07127421784810814,0.07127421784810814
0.07127421784810814,0.07127421784810814
0.071274217848108,0.071274217848108
0.071274217848108,0.071274217848108
0.071274217848108,0.071274217848108
0.071274217848108,0.071274217848108
0.07127421784810814,0.07127421784810814
0.071274217848108,0.071274217848108
0.07127421784810786,0.07127421784810786
0.071274217848108,0.071274217848108
0.071274217848108,0.071274217848108
0.06413239281215005,0.06413239281215005
0.06413239281215019,0.06413239281215019
0.06354765672948536,0.06354765672948536
0.06354765672948536,0.06354765672948536
0.06354765672948536,0.06354765672948536
0.06354765672948536,0.06354765672948536
0.06354765672948536,0.06354765672948536
0.06354765672948536,0.06354765672948536
0.04918607265446317,0.04918607265446317
0.04918607265446317,0.04918607265446317
0.04918607265446317,0.04918607265446317
0.04874792102847782,0.04874792102847782
0.048747921028477956,0.048747921028477956
0.048747921028477956,0.048747921028477956
0.048747921028478094,0.048747921028478094
0.048747921028477956,0.048747921028477956
0.048747921028477956,0.048747921028477956
