Mejor,Vecinos
3.16274985077731,3.16274985077731
2.88085128115404,2.88085128115404
2.8808512811540408,2.8808512811540408
2.605964335612681,2.605964335612681
2.6059643356126805,2.6059643356126805
2.35681667328883,2.35681667328883
2.356816673288829,2.356816673288829
2.1139220025480374,2.1139220025480374
2.113922002548038,2.113922002548038
1.88940137787678,1.88940137787678
1.88940137787678,1.88940137787678
1.7083337822515783,1.7083337822515783
1.547198302017255,1.547198302017255
1.3833934687749698,1.3833934687749698
1.2511476096659127,1.2511476096659127
1.1206527970092024,1.1206527970092024
1.0062837264490212,1.0062837264490212
0.8973154736990269,0.8973154736990269
0.8973154736990263,0.8973154736990263
0.8224676368065494,0.8224676368065494
0.8224676368065497,0.8224676368065497
0.7530638190858254,0.7530638190858254
0.7530638190858249,0.7530638190858249
0.6876625200838333,0.6876625200838333
0.6876625200838339,0.6876625200838339
0.5989122451906167,0.5989122451906167
0.5989122451906161,0.5989122451906161
0.5318507964394747,0.5318507964394747
0.531850796439475,0.531850796439475
0.4751549796990939,0.4751549796990939
0.4751549796990939,0.4751549796990939
0.40789317252498836,0.40789317252498836
0.4078931725249889,0.4078931725249889
0.3515023906321879,0.3515023906321879
0.35150239063218763,0.35150239063218763
0.3143893055005549,0.3143893055005549
0.31438930550055544,0.31438930550055544
0.28391411841609665,0.28391411841609665
0.2839141184160964,0.2839141184160964
0.2584510851326556,0.2584510851326556
0.2584510851326556,0.2584510851326556
0.24296926212655925,0.24296926212655925
0.24296926212655953,0.24296926212655953
0.2326227901173044,0.2326227901173044
0.23262279011730413,0.23262279011730413
0.22456796007262325,0.22456796007262325
0.22456796007262353,0.22456796007262353
0.20058787701232858,0.20058787701232858
0.20058787701232844,0.20058787701232844
0.18345855953319273,0.18345855953319273
0.1834585595331926,0.1834585595331926
0.17635357774914026,0.17635357774914026
0.17635357774914068,0.17635357774914068
0.17000106938218698,0.17000106938218698
0.17000106938218656,0.17000106938218656
0.1682526322879943,0.1682526322879943
0.16825263228799472,0.16825263228799472
0.16825263228799472,3.0012388491678994
0.16825263228799472,3.0012388491678985
0.16825263228799472,2.7341087678866414
0.16825263228799472,2.734108767886643
0.16825263228799472,2.4742247759792613
0.16825263228799472,2.474224775979261
0.16825263228799472,2.2232026394477704
0.16825263228799472,2.223202639447772
0.16825263228799472,1.9827900165810681
0.16825263228799472,1.9827900165810677
0.16825263228799472,1.7396928990633909
1.7396928990633913,1.7396928990633913
1.5877729139469712,1.5877729139469712
1.5877729139469703,1.5877729139469703
1.4413933725321717,1.4413933725321717
1.441393372532172,1.441393372532172
1.303868242968552,1.303868242968552
1.303868242968552,1.303868242968552
1.303868242968552,1.303868242968552
1.1724282843816067,1.1724282843816067
1.1724282843816072,1.1724282843816072
1.0525507550650781,1.0525507550650781
1.0525507550650781,1.0525507550650781
1.0525507550650781,1.0525507550650781
0.9412669087741671,0.9412669087741671
0.9412669087741674,0.9412669087741674
0.8131420659252632,0.8131420659252632
0.8131420659252632,0.8131420659252632
0.7208884927530739,0.7208884927530739
0.7208884927530742,0.7208884927530742
0.6298344712348528,0.6298344712348528
0.5692081685578654,0.5692081685578654
0.4881827930010098,0.4881827930010098
0.4881827930010101,0.4881827930010101
0.44903007750834717,0.44903007750834717
0.4490300775083469,0.4490300775083469
0.40958523071908404,0.40958523071908404
0.4095852307190843,0.4095852307190843
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
0.37050587475017155,0.37050587475017155
0.37050587475017127,0.37050587475017127
